id,Product_name,Rating,maincateg,platform,price1,Price,Discount,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,EffectivePrice
4191,Casual Sneakers Black Shoes For Men Sneakers For Men  (Black),4.1,Men,Flipkart,449,999,55.06,4090,519,0,0,0,0,0,1,448.9505859375
7737,Slip On For Men  (Tan),4.1,Men,Flipkart,429,999,57.06,115,14,72,16,11,4,12,1,428.9705859375
10634,"Combo pack of 2 casual, loafer and sneaker shoes for men Loafers For Men  (Multicolor)",3.9,Men,Flipkart,419,998,58.02,374,40,200,47,51,23,53,1,418.96039062499995
10677,Women Tan Flats Sandal,3.8,Women,Flipkart,189,499,62.12,41,3,16,10,10,2,3,1,189.02121093749997
13514,Women Pink Bellies Sandal,4.0,Women,Flipkart,372,999,62.76,906,159,448,217,136,43,63,1,372.0276171875
20277,Slip On For Men  (Brown),3.9,,Flipkart,849,999,15.02,,,,,,21,30,1,848.9501953125
17046,SL 154 Walking Shoes For Women  (Blue),4.3,Women,Flipkart,949,999,5.01,1962,238,1099,540,177,47,99,0,948.95009765625
5637,SL 164 Walking Shoes For Women  (Blue),4.4,Women,Flipkart,899,999,10.01,1959,350,1198,528,121,38,59,1,899.00009765625
2634,Sports Casual Running Shoes For Men  (White),3.9,Men,Flipkart,474,999,52.55,5259,698,2747,834,650,378,650,1,474.0255078125
563,Slippers,4.4,Women,Flipkart,384,1332,76.65,29,4,5,5,4,3,5,0,311.021953125
2687,JAKEB Lace Up For Men  (Black),4.3,Men,Flipkart,1049,1499,30.02,107,16,70,21,3,5,8,1,1049.0001953125
13205,Flip Flops,4.2,Men,Flipkart,299,599,50.08,48,7,26,13,4,1,4,0,299.02078125
3438,"Combo Pack of 2 Sports Shoes Running Shoes For Men  (Green, Orange)",4.1,Men,Flipkart,498,999,50.15,3279,431,1913,546,381,189,250,1,498.001484375
3725,Mojaris For Men  (Blue),4.2,Men,Flipkart,474,999,52.55,50,5,33,5,6,2,4,0,474.0255078125
12554,"Force Knit IDP Running Shoes For Men  (Blue, White)",4.6,Men,Flipkart,2399,4799,50.01,51,4,40,8,1,0,2,1,2399.02015625
724,Slip On For Men  (Black),3.6,Men,Flipkart,341,670,14.83,119,14,41,27,31,12,14,1,570.63900390625
12815,Slippers,3.7,Men,Flipkart,215,499,56.91,6176,772,2670,1278,973,479,776,1,215.0191015625
18339,Girls Canvas Heel Sneakers For Women  (Red),4.0,Women,Flipkart,599,649,7.7,14575,2331,7764,3040,1768,662,1341,1,599.027001953125
10583,Men Navy Casual Sandal,4.2,Men,Flipkart,699,799,12.52,187,41,104,41,25,6,11,0,698.9651953125
8302,Women Black Heels Sandal,4.4,Women,Flipkart,664,999,33.53,138,19,89,32,10,3,4,1,664.0353124999999
7886,Women Black Wedges Sandal,3.8,,Flipkart,395,599,34.06,,,,,,855,1446,1,394.9805859375
20915,Formal Leather Oxford For Men  (Black),4.2,Men,Flipkart,1498,4995,70.01,4337,586,2374,1097,430,153,283,1,1498.0003124999998
16729,Women Multicolor Flats Sandal,3.8,Women,Flipkart,424,999,57.56,5084,813,2432,874,747,396,633,0,423.9755859375
3504,Jutis For Women  (Blue),3.8,Women,Flipkart,258,499,48.3,45,8,24,3,8,5,5,0,257.9830078125
14691,"Womens Walking Shoes Walking Shoes For Women  (White, Grey)",4.0,Women,Flipkart,499,999,50.05,1147,164,580,262,164,53,88,1,499.0005078125
16257,RC3512 003 Slip On For Men  (Brown),4.2,Men,Flipkart,1850,3699,49.99,424,59,227,114,40,11,32,1,1849.86984375
5833,"Combo of 5 Multicolor Casual Sneakers Shoes For Men Casuals For Men  (Black, Red)",4.0,Men,Flipkart,645,2495,74.15,360,38,201,65,43,12,39,1,644.9575
1799,Mojaris For Men  (Black),3.4,Men,Flipkart,711,999,28.83,9,0,4,1,1,1,2,0,710.98830078125
12898,Casuals For Men  (Black),3.4,Men,Flipkart,270,699,61.37,9,2,5,0,1,0,3,0,270.0237109375
1110,SL 164 Walking Shoes For Women  (Blue),4.4,Women,Flipkart,899,999,10.01,1959,350,1198,528,121,38,59,1,899.00009765625
19901,Flip Flops,3.8,Women,Flipkart,299,500,40.2,1293,178,584,280,196,104,128,1,299.0
10579,Women Navy Heels Sandal,4.0,Women,Flipkart,399,699,42.92,4532,795,2176,1100,630,247,379,0,398.98921875
2770,Jutis For Women  (Pink),3.8,Women,Flipkart,332,649,48.84,9,3,4,3,2,0,1,0,332.0283984375
18799,Lace Up For Men  (Brown),4.0,Men,Flipkart,1199,2399,50.02,2161,292,1040,541,281,101,198,1,1199.02015625
9211,Punched Stylish Comfy Mojaris For Men  (Black),3.9,Men,Flipkart,371,999,62.86,459,56,224,91,66,31,47,0,371.02859375
6559,Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 6 pairs) size 8 Flip Flops,3.8,Women,Flipkart,340,1499,77.32,21000,2752,9697,3959,3172,1553,2623,0,339.97320312500005
2541,Men Black Sandal,3.6,Men,Flipkart,730,1499,51.3,154,22,61,30,24,13,26,1,730.013046875
15106,Derby For Men  (Tan),4.2,Men,Flipkart,1589,5299,70.01,103,12,55,29,12,2,5,1,1589.17
11458,Running Shoes For Men  (Black),3.9,Men,Flipkart,359,999,64.06,48,4,23,8,8,7,2,1,359.040625
11978,Ethnic Mule For Women  (Brown),2.3,Women,Flipkart,179,499,64.13,6,1,1,1,0,1,3,0,178.99130859374998
1804,Men Black Sandal,4.0,Men,Flipkart,664,1399,52.54,17,2,8,5,2,0,2,1,663.965390625
3857,Jalsa Mojaris For Men  (Black),4.1,Men,Flipkart,494,499,1.0,26,1,15,4,4,0,3,0,494.01
6577,Running Shoes For Women  (Multicolor),4.1,Women,Flipkart,464,499,7.01,28984,4779,14674,7714,3675,1138,1780,1,464.02009765625
19016,Jutis For Women  (Off White),4.2,Women,Flipkart,249,499,50.1,13,2,9,1,1,1,1,0,249.001015625
15902,Flip Flops,3.9,Men,Flipkart,206,599,65.61,2763,281,1449,460,347,196,311,0,205.99609375
14483,Running Shoes For Men  (Black),4.1,Men,Flipkart,569,1999,71.54,23,5,14,3,2,3,1,0,568.9153125
17481,Slip On For Men  (Brown),4.4,Men,Flipkart,1259,1399,10.01,16,2,11,2,2,0,1,1,1258.9600976562501
1130,Bellies For Women  (Black),4.4,Women,Flipkart,699,999,30.03,69,10,45,15,5,2,2,1,699.00029296875
5003,Stride evo IDP Running Shoes For Men  (Green),4.3,Men,Flipkart,1469,3499,58.02,7554,1101,4404,1891,638,192,429,1,1468.88015625
1053,Women Black Wedges Sandal,3.7,Women,Flipkart,199,499,60.12,605,57,264,109,89,52,91,0,199.0012109375
3875,Formal Shoes Lace Up For Men  (Brown),4.1,Men,Flipkart,1139,3995,71.49,155,32,79,34,27,4,11,1,1138.9746875
2400,Slides,4.0,Women,Flipkart,288,599,51.92,390,51,217,65,35,24,49,0,287.99921875
8756,Women Black Bellies Sandal,3.6,Women,Flipkart,474,499,5.01,114,18,42,22,25,9,16,0,474.00009765625
18250,Slides,4.1,Women,Flipkart,277,499,44.49,486,49,240,133,60,21,32,1,276.9948828125
7511,Women Green Flats Sandal,4.1,Women,Flipkart,285,799,64.33,74,2,45,11,10,0,8,0,285.00328125
927,JK PORT Ladies New casuals Boots For Women  (Black),3.9,Women,Flipkart,877,805,10.01,29,5,18,7,5,1,3,0,724.4194970703124
5491,Women Grey Sports Sandal,4.1,Women,Flipkart,424,499,15.03,16,2,8,2,5,1,0,0,424.000302734375
2608,RISE-I Boots For Women  (Black),4.3,Women,Flipkart,699,1599,56.29,4,1,1,3,0,0,0,0,698.922890625
3616,Sneakers For Men  (Green),4.0,Men,Flipkart,354,999,64.56,433,50,254,62,38,34,45,1,354.045625
16666,Flip Flops,4.0,Men,Flipkart,329,449,26.73,16319,1755,9049,2829,1759,867,1815,0,328.9823046875
17543,Men Green Sports Sandal,4.6,Men,Flipkart,1979,3599,45.01,17,5,12,3,2,0,0,1,1979.09015625
7997,Flip Flops,4.3,Women,Flipkart,449,599,25.04,1368,148,785,362,114,44,72,1,449.010390625
14879,Comfortable and Stylish Slippers Slippers,4.0,Women,Flipkart,239,299,20.07,48,7,21,13,9,3,2,0,238.990703125
4733,Lace Up For Men  (Brown),3.9,Men,Flipkart,664,1749,62.04,2591,361,1238,598,363,157,235,1,663.920390625
15552,Jutis For Women  (Orange),3.9,Women,Flipkart,198,699,71.67,211,32,109,39,28,12,23,0,198.02671875
2104,"SM-162 Navy Blue Walking Shoes,Training Shoes,Sneakers,Loafers,Canvas Shoes,Casual Shoes,Sneakers For Men  (Navy)",4.1,Men,Flipkart,474,499,5.01,15622,2450,8238,3546,1887,713,1238,1,474.00009765625
14979,"Men's Height Increasing Patent Casual Punjabi Jutti, Nagra And Mojari Mojaris For Men  (Tan)",4.2,Men,Flipkart,849,2999,71.69,13,2,9,1,1,1,1,1,849.0168749999998
5928,SA 05 Derby For Men  (Black),4.2,Men,Flipkart,654,999,34.53,4484,681,2279,1303,470,160,272,1,654.0453125
5514,Women Black Flats Sandal,3.4,Women,Flipkart,319,499,36.07,95,10,42,11,9,10,23,1,319.01070312499996
2389,Jutis For Men  (Blue),3.7,Men,Flipkart,331,499,33.67,20,0,11,1,3,1,4,0,330.98671875
20283,Women Brown Flats Sandal,4.1,Women,Flipkart,399,899,55.62,269,34,137,72,30,13,17,0,398.9762109375
9166,"Training Shoes,Running Shoes,Gym Shoes,Loafers,Casual Shoes,Canvas Shoes Canvas Shoes For Women  (Multicolor)",3.9,Women,Flipkart,545,998,45.39,10574,1687,4765,2522,1626,672,989,1,545.0078125
11350,Slides,4.2,Women,Flipkart,1499,2499,40.02,126,15,74,27,9,6,10,1,1498.90015625
7345,Women Pink Flats Sandal,4.0,Women,Flipkart,445,999,55.46,1571,237,789,353,197,74,158,1,444.954609375
20717,Slyde Knit IDP Sneakers For Men  (Grey),4.3,Men,Flipkart,1665,2999,44.48,5702,778,3367,1371,470,138,356,1,1665.04484375
4348,Women Black Flats Sandal,4.1,Women,Flipkart,380,669,43.2,939,122,504,196,116,53,70,1,379.9919921875
7904,Slippers,3.9,Women,Flipkart,299,399,25.06,890,100,433,197,113,46,101,1,299.01060546875
16923,Slides,4.0,Men,Flipkart,242,999,75.78,832,77,486,122,74,51,99,0,241.95781250000005
7309,Men Black Sandal,3.8,Men,Flipkart,499,1299,61.59,500,62,237,91,76,33,63,0,498.94585937500005
490,Slides,4.0,Men,Flipkart,317,320,40.08,527,59,182,123,71,35,117,0,191.743994140625
14782,Bellies For Women  (Off White),4.0,Women,Flipkart,499,1599,68.79,29,4,15,5,5,2,2,0,499.04789062500004
18047,Men Multicolor Sandal,3.8,Men,Flipkart,598,998,40.08,1321,183,649,265,144,75,188,1,598.0015625
16506,Oxford For Men  (Black),4.1,Men,Flipkart,1828,6095,70.01,564,67,305,128,50,22,59,1,1827.8903124999997
13154,Stylish 427 Brown Casual Shoes Sneakers For Men  (Brown),4.0,Men,Flipkart,329,499,34.07,372,48,201,61,48,16,46,1,328.990703125
17229,Girls Canvas Heel Sneakers For Women  (Red),4.0,Women,Flipkart,599,649,7.7,14575,2331,7763,3041,1769,662,1342,1,599.027001953125
17518,Flip Flops,3.8,,Flipkart,160,999,83.98,,,,,56,25,42,0,160.03976562499997
14211,Perfect Stylish Girls Casual Shoes Sneakers For Women  (Blue),4.0,Women,Flipkart,299,649,53.93,708,77,360,161,89,43,55,1,298.994296875
15878,Women Maroon Flats Sandal,4.2,Women,Flipkart,549,999,45.05,2441,341,1297,651,225,114,154,1,548.9505078125001
20939,Men SFG-541 Brown Slippers,4.0,Men,Flipkart,325,349,6.88,38787,4620,19465,9488,4845,1826,3163,1,324.988798828125
19012,Running Shoes For Men  (Black),4.0,Men,Flipkart,499,999,50.05,138,19,74,25,19,9,11,1,499.0005078125
3362,Slip On For Men  (Black),4.2,Men,Flipkart,1559,5199,70.01,333,,,,41,15,14,0,1559.1799999999998
11189,Casuals For Women  (Pink),4.0,,Flipkart,284,499,43.09,,,,,,113,176,1,283.9808984375
4404,Women Off White Wedges Sandal,4.1,Women,Flipkart,389,999,61.06,1320,166,694,283,167,69,107,0,389.01058593749997
3936,Basket Heart Patent Wn's Sneakers For Women  (Black),4.2,,Flipkart,1582,5999,73.63,,,,,70,31,76,1,1581.9365625
6240,Perfect Stylish Girls Casual Shoes Sneakers For Women  (Pink),4.1,Women,Flipkart,349,599,41.74,878,127,464,185,112,44,73,1,348.97738281249997
14924,Women Beige Bellies Sandal,4.1,Women,Flipkart,279,499,44.09,1839,338,964,436,231,93,114,0,278.9908984375
17623,"Shoes For Women's/Ladies/Female/Girls Trendy Fashionable Lightweight Comfortable Partywear, Casual wear Lace-UpCasual Stylish Boots/ Boots For Women Boots For Women  (Grey)",4.1,,Flipkart,399,899,55.62,,,246,82,43,17,36,1,398.9762109375
10932,Slides,4.1,Women,Flipkart,345,795,56.6,968,127,500,218,120,44,79,0,345.03
9377,"Women SL-165 Navy Blue Pink Walking Shoes For Women  (Navy, Pink)",4.3,Women,Flipkart,899,999,10.01,400,57,225,109,35,9,22,1,899.00009765625
19254,Women Black Heels Sandal,3.9,Women,Flipkart,599,1249,52.04,56,8,29,10,6,6,7,0,599.020390625
4809,Sneakers For Women  (White),4.0,Women,Flipkart,299,319,6.27,2572,393,1329,559,355,120,209,1,298.9986999511719
217,"Perfect Stylish,Trending High Ankle Boots For Women  (Pink)",4.2,Women,Flipkart,514,816,55.06,6896,1180,4582,835,381,159,824,0,366.710390625
16196,Women White Heels Sandal,4.0,Women,Flipkart,474,999,52.55,2767,395,1399,574,336,173,285,1,474.0255078125
4770,"Women SL-165 Navy Blue Pink Walking Shoes For Women  (Navy, Pink)",4.3,Women,Flipkart,899,999,10.01,400,54,225,109,35,9,22,1,899.00009765625
6321,Kolhapuris For Men Jutis For Men  (Black),4.1,Men,Flipkart,307,999,69.27,239,21,135,41,30,13,20,0,306.99273437500005
18454,Zipper Synthetic Leather Casual Partywear New Design Stylish Boots For Women And Girls Boots For Women  (Black),4.1,Women,Flipkart,398,999,60.16,728,104,424,136,74,30,64,1,398.0016015625
8389,1712 Loafers For Men  (Black),4.1,Men,Flipkart,339,999,66.07,2372,285,1317,446,265,132,212,1,338.960703125
12923,Slippers,3.8,Women,Flipkart,265,999,73.47,80,6,45,8,9,5,13,0,265.0346875
4629,171 Smart Tan Lace-Ups Casuals for Men Sneakers For Men  (Tan),4.0,Men,Flipkart,236,499,52.71,26948,2952,14763,4292,3069,1694,3130,1,235.977109375
9943,"Men Green, Beige Sports Sandal",4.1,Men,Flipkart,1379,2299,40.02,7841,1091,4070,2085,825,289,572,1,1378.94015625
19652,Men Grey Sandal,4.1,Men,Flipkart,649,699,7.15,85,13,43,24,8,2,8,0,649.0214990234375
12081,Flip Flops,3.7,Women,Flipkart,189,299,36.79,702,91,318,131,95,66,92,1,188.997900390625
20813,Slip On For Men  (Black),3.6,Men,Flipkart,711,999,28.83,17,1,7,4,1,2,3,0,710.98830078125
16989,Men Black Casual Sandal,3.8,Men,Flipkart,439,999,56.06,69,9,32,14,8,8,7,1,438.9605859375
982,VL COURT 2.0 Sneakers For Women  (Blue),4.2,Women,Flipkart,2090,4850,58.79,154,29,53,64,27,7,8,1,1998.685
12951,Shree Rajasthani Jaipuri Partywear Ethnic Womens Girls Ladies Shoe Jutis For Women Jutis For Women  (Multicolor),4.2,Women,Flipkart,299,499,40.08,38,5,23,8,2,1,4,0,299.00078125
774,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,443,422,10.02,44,3,13,13,5,7,9,1,379.715595703125
18306,Slip On For Women  (Black),5.0,Women,Flipkart,349,899,61.18,3,2,3,0,0,0,0,0,348.991796875
5225,Slides,4.1,Women,Flipkart,250,999,74.98,361,55,205,62,43,20,30,0,249.94976562500005
9615,SL 164 Walking Shoes For Women  (Blue),4.4,Women,Flipkart,899,999,10.01,1944,345,1207,535,121,38,58,1,899.00009765625
13288,Vikky v2 Sneakers For Women  (Silver),4.5,Women,Flipkart,2279,3999,43.01,24,5,17,4,1,1,1,1,2279.03015625
10867,Denim Stylish Premium college Sneakers for girls Canvas Shoes For Women  (Blue),4.2,Women,Flipkart,299,499,40.08,215,38,122,49,18,8,18,1,299.00078125
12444,Flip Flops,4.0,Men,Flipkart,287,289,0.69,120,15,59,27,16,6,12,0,287.0058999633789
5348,Zipper Synthetic Leather Casual Partywear New Design Stylish Boots For Women And Girls Boots For Women  (Black),4.3,Women,Flipkart,498,999,50.15,4869,829,3009,998,448,179,246,1,498.001484375
17883,Women Blue Sports Sandal,3.6,Women,Flipkart,1497,2495,40.0,16,2,8,1,2,2,3,0,1497.0
19658,Running Shoes For Men  (Red),4.1,Men,Flipkart,426,999,57.36,2425,375,1377,416,274,135,223,1,425.97359374999996
457,Slides,4.5,Men,Flipkart,1627,2192,20.0,11,0,8,3,1,3,1,1,1753.6
5339,Men's Black Jalsa Traditional Leather jutti Jutis For Men  (Black),3.7,Men,Flipkart,308,599,48.58,100,9,49,12,14,8,17,0,308.00578125
5945,Roosh Runner V2 IDP Running Shoes For Men  (Navy),4.3,,Flipkart,1899,3799,50.01,,34,,,23,7,13,1,1899.12015625
18023,Women Black Heels Sandal,4.2,Women,Flipkart,549,999,45.05,376,64,221,74,36,11,32,0,548.9505078125001
16239,Sneakers For Men  (Black),3.8,Men,Flipkart,299,999,70.07,2437,210,1291,296,263,202,385,1,299.000703125
19357,Training & Gym Shoes For Women  (Black),3.8,Women,Flipkart,2479,4995,50.37,41,4,21,6,5,1,8,1,2479.01859375
5409,Jute Mojari For Men For Men  (Beige),4.1,Men,Flipkart,445,999,55.46,14,2,7,3,3,1,0,0,444.954609375
11280,"Men Black, Red Sports Sandal",4.1,Men,Flipkart,840,999,15.92,26640,3667,14148,6445,2840,1113,2094,1,839.95919921875
9646,"DOCTOR EXTRA SOFT Ortho Care Diabetic Orthopaedic Comfort Dr Slippers, Sliders and Flipflops For Men's and Boy's Slides",4.0,Men,Flipkart,499,799,37.55,3046,425,1555,740,352,133,266,1,498.9755078125
20068,Black Silk Sharwani Jutti Jutis For Men  (Black),3.5,Men,Flipkart,388,699,44.49,11,1,5,2,1,0,3,0,388.0148828125
17381,"Casual , Partywear Sneakers Shoes For Men's And Boys White Color Sneakers For Men  (White)",4.0,Men,Flipkart,370,659,43.85,54422,7626,29121,10622,6535,2894,5250,1,370.028515625
12436,Flip Flops,4.3,Women,Flipkart,249,499,50.1,181,19,106,43,17,7,9,1,249.001015625
10603,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Jutis For Men  (Copper)",5.0,Men,Flipkart,289,599,51.75,3,1,3,0,0,0,0,0,289.0175
9402,Casuals For Women  (Black),4.1,Women,Flipkart,479,499,4.01,103,14,52,27,11,5,8,0,478.99009887695314
7261,"CAMANDO Running Shoes For Men  (Navy, White)",4.2,Men,Flipkart,1499,1699,11.77,1878,281,1060,414,199,63,142,1,1499.0276953124999
14754,Flip Flops,3.5,Men,Flipkart,225,999,77.48,605,66,254,100,86,51,114,0,224.97476562500003
7471,Running Shoes For Men  (Blue),4.0,Men,Flipkart,426,1599,73.36,871,103,492,126,115,49,89,0,425.97359374999996
5912,Mens Casual Comfort Stylish Trending Slider Combo (Pack of 3) Slides,3.5,Men,Flipkart,499,1497,66.67,863,103,370,124,112,79,178,0,498.95015624999996
1961,Casuals For Men  (Black),3.1,Men,Flipkart,299,499,40.08,177,19,71,17,10,23,56,0,299.00078125
1394,Mojaris For Men  (White),4.4,Men,Flipkart,270,699,61.37,16,1,10,3,3,0,0,0,270.0237109375
16098,Combo pack of 2 sports and running shoes for men Walking Shoes For Men  (Multicolor),3.4,Men,Flipkart,498,998,50.1,127,16,56,8,22,18,23,1,498.00203125
8020,Women Grey Heels Sandal,4.0,Women,Flipkart,382,999,61.76,2795,380,1361,672,391,154,219,0,382.01761718750004
6833,Jutis For Women  (Pink),3.8,Women,Flipkart,949,1599,40.65,5,0,2,1,1,1,0,0,949.006484375
424,Slippers,4.7,Women,Flipkart,300,911,71.22,14,3,7,2,1,1,2,0,262.18578125
1600,Women Black Wedges Sandal,4.1,Women,Flipkart,1456,1995,27.02,19,4,10,4,3,0,2,1,1455.9509765625
7639,SF0019L Flip Flops,4.2,Women,Flipkart,255,269,5.2,7661,886,4161,1893,784,306,513,1,255.01200073242188
3516,Boots For Women  (Maroon),4.5,Women,Flipkart,499,999,50.05,53,8,36,10,5,0,2,0,499.0005078125
1276,"Women Girl's Fashion Printed Comfortable Soft Slip On Winter Bellies For Women  (Black, Brown, Tan)",4.2,Women,Flipkart,294,559,47.41,290,47,157,69,35,14,15,1,293.97810546875
8328,Women Copper Flats Sandal,4.0,Women,Flipkart,298,999,70.17,577,60,314,117,55,36,55,1,298.00171875
2238,Rajasthani Jaipuri Work Ethnic Womens Girls Ladies Mojaris For Women  (Multicolor),2.6,Women,Flipkart,225,799,71.84,5,0,1,0,1,2,1,0,224.99843750000002
19282,Flip Flops,4.1,Women,Flipkart,299,599,50.08,41,9,20,13,5,3,1,1,299.02078125
4941,Women Beige Heels Sandal,3.9,Women,Flipkart,474,999,52.55,360,54,181,78,37,21,43,1,474.0255078125
4244,"Wrizt Walking Shoes For Men Fashionable Durable Breathable Running shoes for boys | sports shoes for men | Latest Stylish Casual sport shoes for men | Lace up Lightweight Parrot shoes for running,jogging,training, walking, gym, trekking, hiking & party Running Shoes For Men  (Green)",4.2,Men,Flipkart,369,999,63.06,1134,152,703,191,93,63,84,0,369.03058593749995
4449,Boots For Women  (Black),4.3,Women,Flipkart,799,999,20.02,163,28,107,29,11,1,15,0,799.0001953125
405,Flip Flops,4.1,Men,Flipkart,311,508,5.73,2842,378,1133,454,262,37,19,1,478.89159912109375
6136,New Trendy Fashionable And Comfortable 3 Combo Sneakers Partywear Shoes Casual wear Sneakers For Women And Girls Sneakers For Women  (Multicolor),4.0,Women,Flipkart,634,1497,57.65,766,129,383,169,107,37,70,1,633.979453125
9569,Stylish Premium Slip On Sneakers For Women  (Black),4.0,Women,Flipkart,569,999,43.04,532,89,268,120,70,30,52,1,569.030390625
3349,Party Wear For Men  (Red),4.2,Men,Flipkart,474,999,52.55,175,23,107,35,12,9,12,1,474.0255078125
5056,Boots For Women  (Grey),5.0,Women,Flipkart,549,1099,50.05,2,1,2,0,0,0,0,0,548.9505078125
8844,"Velocity IDP Walking Shoes For Men  (Black, Orange)",4.0,Men,Flipkart,1549,2999,48.35,1527,215,801,336,162,73,155,0,1548.98359375
408,Men's Panjabi Juttis Jutis For Men  (Tan),3.7,Men,Flipkart,255,836,75.08,179,18,1,2,4,1,2,0,208.331171875
15158,"Turin II NL Sneakers For Women  (Blue, White)",4.4,Women,Flipkart,1100,3999,72.49,83,7,53,17,7,3,3,1,1100.125
157,Men Multicolor Sandal,4.0,Men,Flipkart,442,1097,52.55,45374,6553,9087,12046,8807,2417,3378,1,520.5265234375
15164,Women Red Flats Sandal,4.1,Women,Flipkart,360,899,59.96,3160,362,1630,716,434,170,210,1,359.959609375
8360,"REFINE ADAPT Running Shoes For Women  (Blue, Purple)",4.3,Women,Flipkart,1728,3999,56.79,71,6,40,19,8,2,2,1,1727.9678125
3359,Women Black Wedges Sandal,4.3,Women,Flipkart,489,1099,55.51,156,22,91,41,14,8,6,0,488.94511718750005
2384,Revolution 4 Running Shoes For Women  (Black),4.2,Women,Flipkart,2209,3695,40.22,726,86,428,171,52,20,55,1,2208.8709375
20681,Women Black Wedges Sandal,4.0,Women,Flipkart,645,1290,50.0,20,5,13,1,1,2,3,1,645.0
16997,Amazon Brand - Symbol Men's Suede Sneakers,3.7,Men,Amazon,499,499,0.0,26,17,16,9,12,18,46,1,499.0
13713,By Bata ZERO G LACE UP Lace Up Shoes For Men  (Black),4.0,Men,Flipkart,2251,3699,39.15,316,64,151,74,46,17,28,1,2250.84140625
10157,Q 3 Lace Up Shoes For Men  (Black),4.1,Men,Flipkart,641,999,35.84,2918,452,1438,835,361,118,166,1,640.9583984375
20077,Flip Flops,4.0,Men,Flipkart,352,1399,74.84,118,9,51,35,18,9,5,1,351.9884374999999
